type,isolate,protein,oil,total_density,bone_density,bone_volume,total_volume,repetitions,std_protein,std_oil,std_total_density,std_bone_density,std_bone_volume,std_total_volume,pc1,pc2,pc3,pc4,time_point,angle,camera_id
NC-350_RILs,Z020E0058,14.1144350633648,3.47243714949791,1.24252266526189,1.40554809010419,122.091495383787,154.760797243808,3.9500000000000000,0.518449311607713,0.58987064186052,0.0371777694405494,0.0275181057777412,15.5419665505587,19.4724336581687,,,,,,,
NC-350_RILs,Z020E0059,15.1223397402251,4.32613954512645,1.39009706127769,1.51172867743631,108.00151872133,127.175047994613,4.0000000000000000,0.694650438542346,0.667646622026709,0.0289526401010143,0.0276174242080892,12.47227726655,16.5941646231576,,,,,,,
NC-350_RILs,Z020E0060,12.9051377620275,4.28128724059398,1.41108313845367,1.46935712715294,128.197980351137,144.807872418938,3.8500000000000000,0.795154671417288,0.665858820909943,0.0445368202171184,0.0244613848825811,16.7070666666957,20.0535288223666,,,,,,,
NC-350_RILs,Z020E0061,13.5531371162974,3.18937839645523,1.42022250867072,1.50599909127847,160.888672172651,181.149797004723,3.9500000000000000,0.850879388227354,0.486884635215458,0.0374391518692176,0.032654604312149,19.8517325649658,24.2993110275515,,,,,,,
NC-350_RILs,Z020E0062,15.0265029419733,3.27143386712338,1.50180964063409,1.58532521591011,186.075267574491,209.190022868384,4.0000000000000000,0.769855187686811,0.619795195425432,0.0425062130423568,0.039429943701649,16.5564825059739,17.8511241714403,,,,,,,
NC-350_RILs,Z020E0063,12.5554329244566,3.65021870302843,1.37556172171042,1.45141947462081,176.464641936898,193.179061264004,3.9000000000000000,0.726332032719724,0.51548496539988,0.027663133339872,0.0327492738122052,20.7702084004191,23.4851449905362,,,,,,,
NC-350_RILs,Z020E0064,13.2857732323387,4.30620691287356,1.43176007389798,1.50470584138965,164.907640597796,184.181647185499,3.9500000000000000,0.645881339132596,0.797808495803015,0.0434850643110418,0.0339131440658401,24.7560787036184,28.0631916249733,,,,,,,
NC-350_RILs,Z020E0065,11.9018968455416,4.25592435216051,1.27579727144432,1.36159350810445,172.417376232519,195.961014407553,4.0000000000000000,0.651846924308091,0.537338706940341,0.0406513573782382,0.0352740580045454,19.600069103573,22.4910187326198,,,,,,,
NC-350_RILs,Z020E0066,15.0529335593161,3.23374051972306,1.42518576328955,1.53577844632674,133.228549766986,149.719253766214,4.0000000000000000,0.654095315699374,0.424732602434717,0.0344818232844887,0.0244432624149484,13.143139658196,15.9555134360687,,,,,,,
NC-350_RILs,Z020E0067,14.1755573120401,3.84994906752237,1.49422722327948,1.58549777818741,163.982812965108,183.617786598577,4.0000000000000000,0.622833029973253,0.610016789959578,0.0417017011068041,0.0314887946144004,15.8421670049707,18.5148498270022,,,,,,,
NC-350_RILs,Z020E0068,14.7692652679304,3.68614724141583,1.40421075774795,1.50970090743122,152.716520750577,174.654641165935,4.0000000000000000,0.654968916275514,0.44186982374055,0.033963062496501,0.0299323224647859,15.9639122329874,19.7902696061548,,,,,,,
NC-350_RILs,Z020E0069,14.5267284283325,3.29052861762613,1.39437954111505,1.4931861511443,138.321497031098,160.736463300215,3.8500000000000000,0.675509454575849,0.48841820650553,0.0374848006887054,0.0204535490159442,13.1402727204111,15.3447392904917,,,,,,,
NC-350_RILs,Z020E0071,13.6205719861455,3.17633059002165,1.42841866073115,1.49323076074239,207.548000859067,230.750040333237,2.0000000000000000,0.433244912627057,0.511486353810291,0.0323607280013188,0.037044028636561,20.2140380978478,22.2971357387637,,,,,,,
NC-350_RILs,Z020E0073,14.9918380745511,3.44585685878251,1.41131908876579,1.50651846435455,200.722451504859,229.524151578314,4.0000000000000000,0.732910348297493,0.518198038440249,0.0388958283794465,0.0245389969855282,18.5835754796532,20.9929382171283,,,,,,,
NC-350_RILs,Z020E0074,12.9226263024418,3.53911433747477,1.46225965733327,1.55585033865768,157.985547424749,178.112626376968,4.0000000000000000,0.743913952558403,0.80589800814534,0.0376812429324928,0.0288883810690816,18.2719811321103,23.468512097594,,,,,,,
NC-350_RILs,Z020E0075,11.3753421334279,2.42406505299826,1.40826685855714,1.48558581713433,147.981179998539,161.75762592956,3.9500000000000000,0.743119343982813,0.542429903863107,0.0386520576182961,0.024041500665238,14.6372717620844,17.8941352632289,,,,,,,
NC-350_RILs,Z020E0076,12.1151067446382,2.66672200892542,1.4241395315536,1.48088749794591,162.441327276166,177.187505202427,3.9500000000000000,0.679234270905795,0.462370700395197,0.0345485183871866,0.0297222298964729,24.5404776829596,27.5762980772382,,,,,,,
NC-350_RILs,Z020E0077,11.4826967560135,2.91143893259317,1.40850737828617,1.48329320952841,179.06011229623,197.989588189758,3.9500000000000000,0.62086714094718,0.486248970803522,0.0385202210388371,0.0231856957779659,24.1635053322795,27.127007947661,,,,,,,
NC-350_RILs,Z020E0078,13.2059888984831,3.47413191481113,1.42436382956276,1.4794505473541,204.398493843408,226.729701545614,4.0000000000000000,0.632177998201952,0.66114125288034,0.0429621056978154,0.0281108282721017,26.8980251465108,30.1896908825147,,,,,,,
NC-350_RILs,Z020E0079,13.1261260574704,3.52847794381273,1.40003371196576,1.46937518376228,160.388367662693,176.139050099736,4.0000000000000000,0.902743439837413,0.513416041061386,0.0380722476198958,0.0268189691818665,15.9215552733355,17.8433821478184,,,,,,,
NC-350_RILs,Z020E0080,14.4834762798244,3.31340819287804,1.39344437882886,1.45638332794654,121.66356408939,133.610114488905,4.0000000000000000,1.13406947614281,0.523826432175825,0.0307325819883346,0.0267442861334053,15.6798315951047,16.7423768241469,,,,,,,
NC-350_RILs,Z020E0081,13.6893592961264,4.36971668526903,1.40804388936348,1.47411566738506,186.730299423727,205.435946062434,4.0000000000000000,1.11463060069367,0.750880250480673,0.0416408853839595,0.0284003851614752,28.0644976753579,30.0179088643308,,,,,,,
NC-350_RILs,Z020E0083,15.0088200013415,3.74493845856122,1.44937946039177,1.54730256068437,163.784059757624,182.741039311347,3.9500000000000000,1.06476977094023,0.544351997801403,0.0384360091585833,0.02121987590718,12.0952016787328,13.9985271520363,,,,,,,
NC-350_RILs,Z020E0084,12.9777995360694,2.62653627037076,1.49452236169192,1.57248114270287,171.215050633243,187.630668162849,4.0000000000000000,1.05446926935119,0.474848629359537,0.0495586565021037,0.0284381601463811,18.912598476684,21.2187525372745,,,,,,,
NC-350_RILs,Z020E0085,11.7639345373169,3.37659006146373,1.44048745352482,1.5131311406399,190.04941702005,211.903737985065,4.0000000000000000,1.13073508811833,0.673501509384757,0.037889177711307,0.0279665166727914,17.7225344468844,18.7066611893315,,,,,,,
NC-350_RILs,Z020E0086,14.4350097519915,2.63479897972744,1.34925925543558,1.47311306476374,174.308370236851,200.080254825375,4.0000000000000000,1.03522765506685,0.483818690029742,0.035334212924,0.0297150550140972,19.0161575275367,22.997472417982,,,,,,,
NC-350_RILs,Z020E0087,12.9398523350657,3.14347159802833,1.3746960069305,1.4595107134412,132.022634825019,147.878083615326,4.0000000000000000,1.41516364327592,0.527858427857922,0.03314280909055,0.0350334591964836,21.2274402664865,24.081184815778,,,,,,,
NC-350_RILs,Z020E0088,15.5874312468679,3.66247961905106,1.36471743406893,1.49082839441975,94.5307166576186,111.235638234913,4.0000000000000000,0.705416088659148,0.496956244698862,0.0353146727576253,0.0229788749655288,13.3280142450207,15.717806610897,,,,,,,
NC-350_RILs,Z020E0089,13.5048615229168,4.15161518082507,1.4022173778271,1.48488568206583,171.095547546564,191.824413495032,4.0000000000000000,0.7937435038999,0.630345832844848,0.0383805942981123,0.0267666409144488,24.4990779371481,27.5522674297176,,,,,,,
NC-350_RILs,Z020E0090,11.8556630525688,3.11977055674926,1.38255112987757,1.46175702583734,136.71399049252,146.751983583098,4.0000000000000000,0.742576178978026,0.479508837541726,0.0372407093285049,0.0253413193920831,21.5156015419111,24.1807964519475,,,,,,,
NC-350_RILs,Z020E0091,14.8160634112013,2.61489759283657,1.47307678619583,1.57538174957531,167.19054166305,190.113658691668,4.0000000000000000,0.672603129754847,0.572005620464592,0.0549736887994532,0.0223186321164245,16.2121670580534,17.4724062724754,,,,,,,
NC-350_RILs,Z020E0092,13.9956513989504,3.29615789694958,1.31443108661152,1.42409998194176,144.834051756824,166.570608411173,4.0000000000000000,0.834384211032989,0.461345505890325,0.0313608555439869,0.0309715428944875,15.3665063108199,17.5642426615018,,,,,,,
NC-350_RILs,Z020E0093,16.0276047152908,3.68098156193984,1.44320112701108,1.52593959294867,142.700660465987,162.878083484426,4.0000000000000000,0.906709073681265,0.500749144961449,0.0456773485760884,0.029828022753945,15.566625672159,15.9379923205558,,,,,,,
NC-350_RILs,Z020E0094,14.9875013876469,4.38104414438243,1.41541485520914,1.5165808475838,106.237981145255,123.625591223972,4.0000000000000000,0.794603454085094,0.612482216942899,0.0408346032614943,0.0260761315873123,14.2363594372592,15.8450108085697,,,,,,,
NC-350_RILs,Z020E0095,14.5627911309089,3.80288349068382,1.45329678966142,1.54407121358765,135.866504384366,148.305783142788,4.0000000000000000,0.640494117723863,0.620869619249565,0.0483039484035176,0.026206212789762,16.1622243627691,17.1520808515298,,,,,,,
NC-350_RILs,Z020E0096,12.3775406438491,2.95422974141434,1.43449408599578,1.49315806576798,148.05634170191,160.117323463347,4.0000000000000000,0.844136198543507,0.511069845150858,0.0386216681362687,0.0244467528361611,19.5903936762923,19.2878455255442,,,,,,,
NC-350_RILs,Z020E0097,11.3934337220395,2.94092706136966,1.48984171032885,1.50729807168618,224.69893245297,234.010682685988,4.0000000000000000,0.737034407394348,0.534546608799235,0.0363246657962695,0.0312921720245696,29.2773205246405,31.455075107437,,,,,,,
NC-350_RILs,Z020E0098,13.6341762198663,3.23337452225426,1.47588789265302,1.5138395734764,211.578785871015,231.643854731388,4.0000000000000000,0.677787184289377,0.621770745719694,0.0615225572727511,0.0285786690477737,21.096699331209,17.4526582488743,,,,,,,
NC-350_RILs,Z020E0099,13.0016561142206,3.4117810963761,1.45816133444237,1.51585528477673,172.878576005561,184.925961728913,4.0000000000000000,0.728740423808694,0.801635208620407,0.0412380029300306,0.0254607695308218,16.3469858521722,16.0515148972318,,,,,,,
NC-350_RILs,Z020E0100,13.934241856958,3.49182049322621,1.44668410690985,1.49842186971357,150.192126511245,159.861801717494,4.0000000000000000,0.627706883666653,0.574216716641318,0.0515499368088368,0.0254479502031518,18.1735712886249,19.3962103422941,,,,,,,
NC-350_RILs,Z020E0101,14.3866972646694,3.62725458898985,1.41252067472392,1.47151200183856,143.559615705767,158.594121844634,4.0000000000000000,0.563973631292461,0.588808593572569,0.0548863026214084,0.0297457325591882,18.135035196666,20.2914110607558,,,,,,,
NC-350_RILs,Z020E0102,14.4260372738678,2.97459036890739,1.44602798162633,1.52537628759014,130.673584006076,145.538909969546,4.0000000000000000,0.616118373850777,0.469337222523362,0.0522298136551365,0.0278491731990739,18.5426483552055,16.693940956985,,,,,,,
NC-350_RILs,Z020E0103,12.4050738812569,3.27393968320664,1.38665708131721,1.49067195879563,118.534942269215,133.580749822878,4.0000000000000000,0.823968102208736,0.488813486517858,0.0464044515686517,0.0278886199109787,18.6182557059103,22.1247608836894,,,,,,,
NC-350_RILs,Z020E0104,14.8812548752371,3.50143580336389,1.44400391904721,1.50982666191052,190.293663290353,215.500249890535,4.0000000000000000,0.64125850138557,0.55741093245502,0.0357407050018458,0.0301726326005559,16.8621358352204,20.2704561922008,,,,,,,
NC-350_RILs,Z020E0105,15.5829396436466,3.92697305474851,1.39822802176833,1.50463740851815,99.0420204738578,113.730224233742,4.0000000000000000,0.754912232022621,0.55198879140742,0.0404566209308314,0.0237576236885205,15.4224935931282,17.3237325224115,,,,,,,
NC-350_RILs,Z020E0106,14.5662404453748,3.46676272644118,1.31650008965609,1.46477992683793,139.93654872555,162.543666616403,4.0000000000000000,0.54311070667226,0.375027757433438,0.0367208867590704,0.0264065810036366,17.6794108608523,20.6268327430135,,,,,,,
NC-350_RILs,Z020E0107,12.8817725748227,3.29021524785269,1.37217268024077,1.41134975654228,187.927791107825,203.928037689017,4.0000000000000000,0.592747451557831,0.521746810369515,0.0323721460001063,0.0279514454355161,21.3750223078176,24.5251431023565,,,,,,,
NC-350_RILs,Z020E0109,13.0482032676333,3.78860402770045,1.42575205189658,1.49313957529652,217.46176370114,241.036434416942,4.0000000000000000,0.813705335706604,0.522468649573451,0.04880212792375,0.0340142122514168,25.1686908247145,25.3704959752843,,,,,,,
NC-350_RILs,Z020E0110,10.9609149033386,4.29562124983315,1.36828882406118,1.48882055850077,171.571534613756,189.767915499734,4.0000000000000000,0.848720179538777,0.611352717840048,0.03673431837578,0.0270786627893214,19.335831018604,21.481753401242,,,,,,,
NC-350_RILs,Z020E0111,14.7995224914146,3.80997112979905,1.41158154832666,1.51126058054731,149.42185908496,170.679762015179,4.0000000000000000,0.676517861832215,0.503541086266901,0.0407683874748682,0.0234805495201464,13.7231722076972,16.964014512973,,,,,,,
NC-350_RILs,Z020E0112,11.9779640531602,4.78104871432255,1.28368589373304,1.40220626781351,170.925678561857,188.687789671347,4.0000000000000000,0.731988893175905,0.777022474958184,0.0391599891156155,0.0281292372961138,19.3456377953661,20.3118461277501,,,,,,,
NC-350_RILs,Z020E0114,11.9139403484215,3.76654214852745,1.38736960986374,1.41497304990946,183.696532038521,198.176422386117,4.0000000000000000,0.736941900347704,0.678426020573796,0.0318054175462438,0.0226910637440686,16.2018304864763,18.2842467690452,,,,,,,
NC-350_RILs,Z020E0115,14.678530491477,3.26777668814884,1.42224646384773,1.51636863168131,94.8388939742326,102.919259231132,3.0000000000000000,0.750352480189485,0.651900171924488,0.0370290055412978,0.020232213037862,18.8968110405117,20.6398069794059,,,,,,,
NC-350_RILs,Z020E0116,14.2942392076697,3.49016709864142,1.47422582835091,1.55481901875261,139.16513430078,154.31294197827,4.0000000000000000,0.706637451139011,0.823821629171648,0.0450951934147045,0.0270009153002773,15.3661650279758,18.4755459829286,,,,,,,
NC-350_RILs,Z020E0117,12.678980357303,2.85131364197525,1.41205150648162,1.46024471149675,166.573687284208,182.572530223428,4.0000000000000000,1.04173478051146,0.713746994943655,0.0331467288640246,0.0307485266091137,22.8249936666381,24.8688862212703,,,,,,,
NC-350_RILs,Z020E0119,13.3285477254819,4.15920533520061,1.41273021002521,1.48452996898532,143.080451809861,155.383448229459,4.0000000000000000,0.923955158155374,0.659725671595027,0.0338019046507216,0.0280769923545772,20.6010754644787,23.1918731410985,,,,,,,
NC-350_RILs,Z020E0120,12.6011228829266,3.72336311379397,1.38652433675551,1.42492714647123,156.316731085625,170.385031367848,4.0000000000000000,0.595597454531721,0.427670921440391,0.0365244079102012,0.0300124802254228,20.1819470114839,21.7731974804659,,,,,,,
NC-350_RILs,Z020E0121,13.5836882838224,3.14569102024614,1.35487385892568,1.5179024066608,143.325257343977,176.858680759628,4.0000000000000000,0.641562868786244,0.591300156233146,0.0419686241890138,0.0330303561312496,17.7425638879286,21.7432617061348,,,,,,,
NC-350_RILs,Z020E0122,15.4074312166,3.57090903046681,1.42232813725704,1.51582233017757,159.354586826709,182.175566697142,4.0000000000000000,0.564151139104326,0.442782944108814,0.0431072534319764,0.0259631187808258,14.5973161792122,15.3329704248582,,,,,,,
NC-350_RILs,Z020E0123,13.2801562093837,3.29240322642619,1.43199338841296,1.49557784626429,163.258334057515,183.05260685942,4.0000000000000000,0.675805863535038,0.575183473327185,0.0430377032788826,0.0287661838875856,17.4448870209359,17.9171532767087,,,,,,,
NC-350_RILs,Z020E0124,13.798336927696,3.22470314981202,1.45076427539989,1.49344885056859,150.955453117659,166.397430301271,4.0000000000000000,0.56518790163856,0.440401918010607,0.0358222345599507,0.0311730574087541,21.0008073308375,25.4682039663925,,,,,,,
NC-350_RILs,Z020E0125,15.321130571328,4.6398156481503,1.43967735075512,1.52165842298639,126.789500235726,144.388783228257,3.9000000000000000,0.713064836211722,0.703575568345783,0.0364775162856495,0.0474400251944582,12.7217539870536,16.2179750780957,,,,,,,
NC-350_RILs,Z020E0126,13.0059655792138,3.50346108013291,1.33511132466955,1.37614290228383,151.442859395041,171.675650403238,4.0000000000000000,0.627018956251797,0.620922256792644,0.0298484476299599,0.026111388502858,19.2420114043319,22.404609694494,,,,,,,
NC-350_RILs,Z020E0127,12.87853719271,3.16090655454808,1.4184517753848,1.50302017373471,158.426777434245,177.335581523685,3.9250000000000000,0.612871624280638,0.621996065904135,0.0408571091669987,0.0297752470136662,19.7107684823536,21.1779362978984,,,,,,,
NC-350_RILs,Z020E0128,12.498359993936,3.64190900021021,1.34239121681514,1.44064661488595,116.916084341064,125.132188209665,3.9500000000000000,0.828691762379701,0.508211947936731,0.0294320498750925,0.0263510756853178,16.6390139710496,19.3186169954959,,,,,,,
NC-350_RILs,Z020E0129,15.2056060073975,4.46303089269986,1.37527122501997,1.50191538274185,144.090867463897,168.307316428129,4.0000000000000000,0.767604137256121,0.625318479169311,0.0391409605662678,0.0260697067002808,18.6631804335221,23.2966262431629,,,,,,,
NC-350_RILs,Z020E0130,13.8800231637038,3.59741241160229,1.39688266039197,1.46857675660364,149.400805315472,170.620007646471,3.9000000000000000,0.593652176840378,0.548316635893816,0.0367506490276659,0.0312627098891456,17.097840944418,20.7161795941793,,,,,,,
NC-350_RILs,Z020E0131,14.6194403648732,4.73192673032881,1.39762761667586,1.51135764810762,125.126135671592,144.663488084076,4.0000000000000000,0.894105409399222,0.87506542743508,0.0423597711140298,0.0350709992205264,20.5770364212801,25.9116338209238,,,,,,,
NC-350_RILs,Z020E0132,13.1386429484832,4.12722495130917,1.35968677399722,1.48847385297719,142.736155270965,166.485825851874,4.0000000000000000,0.820935660563335,0.728424710888557,0.0420066970829476,0.0323390059168449,13.7468549661437,16.2270659533413,,,,,,,
NC-350_RILs,Z020E0133,13.3114864458193,3.23383870899656,1.37067460104677,1.44383123677733,179.807871547279,206.217476959353,4.0000000000000000,0.610928959280203,0.575256660117609,0.0349042637697209,0.0256380507955235,19.294305546898,20.7375982605522,,,,,,,
NC-350_RILs,Z020E0134,13.3473840274366,2.66263890113656,1.4294405621668,1.50587789057568,201.992527403804,225.683895405703,4.0000000000000000,0.65456336308923,0.477109191444983,0.0435540777290527,0.0263385516409896,19.6740318600123,21.9044582860208,,,,,,,
NC-350_RILs,Z020E0135,14.6103931120695,3.42537530177894,1.43996260289443,1.53119688276118,121.286510093779,136.027424341505,4.0000000000000000,0.656275166384473,0.516024356713355,0.0429632477492855,0.0242336822840642,12.4361982238638,13.6303899017375,,,,,,,
NC-350_RILs,Z020E0137,13.3628766220997,2.80300334699855,1.4555102180629,1.51360402791856,174.351207758193,190.402172302599,4.0000000000000000,0.867914260924086,0.651578164002485,0.049244696192023,0.0327127733458254,16.3282797072086,19.3682248999264,,,,,,,
NC-350_RILs,Z020E0138,13.3273056630779,3.07416041786607,1.4280525089379,1.48091410915675,171.872145055523,184.027300751634,4.0000000000000000,0.831991324826973,0.649243806815777,0.0430583271630889,0.0251627742993705,27.4270833493984,29.5573521951388,,,,,,,
NC-350_RILs,Z020E0139,14.8473833146461,3.43077095983194,1.44157337291409,1.53561149678873,137.205735012493,151.235417042136,4.0000000000000000,0.708552247025143,0.626954670512668,0.048626815958249,0.0257173305915806,15.0669844849285,16.4214432132589,,,,,,,
NC-350_RILs,Z020E0140,15.3055828664045,3.7591695769041,1.2959742205572,1.41512734081006,103.833937136248,122.335964173346,3.0000000000000000,0.783085018694585,0.494633914877539,0.0325776944468086,0.0268706927641586,13.3107280587154,16.3531784162736,,,,,,,
NC-350_RILs,Z020E0141,14.1789355152873,2.92404271971274,1.49071148720591,1.55845887443175,185.963532240672,202.527271305403,4.0000000000000000,0.846862107758498,0.53301424629713,0.0405604433229439,0.0334796593764451,13.8616903343089,16.1566910306501,,,,,,,
NC-350_RILs,Z020E0143,16.5271824082314,3.60948816215234,1.37996459052341,1.52359389770026,127.541765960911,145.970808320368,4.0000000000000000,0.720403521414674,0.462783185111542,0.0325659336108627,0.0234097873666692,18.0050421609126,19.97578866844,,,,,,,
NC-350_RILs,Z020E0144,12.8949012897126,3.73156151189438,1.40271215653124,1.47054361554015,142.270084209987,160.967971344809,3.9000000000000000,0.72096135209165,0.623334453637872,0.0360596345368078,0.0262700086397363,23.2556287050609,26.6770239390399,,,,,,,
NC-350_RILs,Z020E0145,15.2210493375863,3.79771590191365,1.42337076564352,1.55579513316081,104.937269317184,118.13558427877,4.0000000000000000,0.562870252357315,0.484851267475548,0.0349459851458324,0.0253583285850013,13.5289740201354,16.8056560042002,,,,,,,
NC-350_RILs,Z020E0149,14.4715492727742,3.42890440149707,1.3908261459103,1.53112048692698,124.067614054487,144.170664604625,3.9000000000000000,0.724599131704125,0.465781836897167,0.0401635774273212,0.0312435420537808,17.3368204776279,19.7134698798049,,,,,,,
NC-350_RILs,Z020E0150,13.0037030860763,2.70538579842886,1.4110684059268,1.4926067231236,151.62847802227,166.685048937714,3.9500000000000000,0.700055044063042,0.507988647006898,0.0325761640242377,0.0233137718622807,20.2481288846731,20.6598397559134,,,,,,,
NC-350_RILs,Z020E0151,14.8358432820776,3.00299291329665,1.36611660134673,1.45429017552787,156.883024499776,179.848558553489,4.0000000000000000,0.710087495756758,0.638141246802836,0.0322006035033804,0.0269514898396373,19.5151074047176,21.951801424855,,,,,,,
NC-350_RILs,Z020E0152,12.6424997377402,2.54763815567277,1.44583759425414,1.48595122050813,191.739366492316,210.307249533641,4.0000000000000000,0.718315367362986,0.504201158372231,0.0375332618997675,0.0240808175605042,18.5274818386706,21.4820234637717,,,,,,,
NC-350_RILs,Z020E0153,15.2425424221661,3.12728050120557,1.41189674742717,1.51838163285375,124.038609082737,137.322741623353,3.8500000000000000,0.834369306098256,0.471747794039996,0.0323958756096041,0.0261432469097034,18.109912973816,20.961067336014,,,,,,,
NC-350_RILs,Z020E0155,14.7848709008452,3.40285640393312,1.45297852577325,1.54450249594269,112.062358473506,124.18034988883,3.9500000000000000,0.80086781970931,0.460224056220415,0.0349786005608201,0.032043760364862,14.1130509553201,17.0370161195358,,,,,,,
NC-350_RILs,Z020E0156,13.5481802080039,3.6102985309246,1.33815092374192,1.40040796683001,150.523179304661,169.201379576074,3.9500000000000000,0.861510802333882,0.652165701111048,0.0415290813508174,0.0295349990289786,21.5653856445879,22.9173145194852,,,,,,,
NC-350_RILs,Z020E0157,16.1106165547568,3.85003471692008,1.46379251578905,1.50715027302438,173.985667353004,193.160229217154,4.0000000000000000,0.663146320808791,0.774367264591173,0.0405594484348783,0.0284340319816621,18.042919714818,20.0861304248588,,,,,,,
NC-350_RILs,Z020E0158,13.5799916655825,3.58918841761662,1.32581216417163,1.40627030985199,154.539657716685,173.269616725323,3.9000000000000000,0.691263963227048,0.474094288626412,0.0309905587306197,0.0225827445495922,20.493122129101,23.9652224570473,,,,,,,
NC-350_RILs,Z020E0165,14.1895051545455,2.76848416375467,1.40164507192019,1.48384672479157,112.884435940848,123.439978286093,3.9500000000000000,0.740649405017256,0.469877141299755,0.0317803807024997,0.0233640385578123,14.664874418193,15.181445948079,,,,,,,
NC-350_RILs,Z020E0166,13.8812857775797,3.38779981958721,1.45547029116013,1.53692732143027,159.613026338882,171.449532869775,3.9500000000000000,0.576597758449988,0.547704468262175,0.0389343702703393,0.0254982690911334,22.3341094566165,24.237348430264,,,,,,,
NC-350_RILs,Z020E0167,15.609625744877,3.79241970590032,1.37782592691545,1.4847174427586,115.777477904611,131.151471071201,3.9000000000000000,0.841144543957846,0.606889714967741,0.0341912533692599,0.0248768997541539,11.2354847007232,13.4572467079932,,,,,,,
NC-350_RILs,Z020E0168,16.2117775395454,3.50619213952656,1.36418561663278,1.47784283925865,104.436200296242,116.78164182982,3.8500000000000000,0.699916160846195,0.43701699688257,0.0440670419741008,0.0213899795218517,17.3683113961047,18.8781053833818,,,,,,,
NC-350_RILs,Z020E0169,14.9544712301621,3.37883984071725,1.39519989349437,1.50832785689149,171.950230576093,197.56864794522,4.0000000000000000,0.701377669963707,0.556133343669607,0.0456977143791817,0.0251980013505147,16.8377531293914,19.9138480994972,,,,,,,
NC-350_RILs,Z020E0170,14.618051230633,2.70282702516423,1.3469949520211,1.45230687235759,170.6918079576,193.146771442055,3.9000000000000000,0.662486739822719,0.348913288768026,0.0326996955250884,0.0198041044653408,20.9279044599641,23.5435670871138,,,,,,,
NC-350_RILs,Z020E0171,10.7345376433247,2.96295451714226,1.43806466109535,1.48195293380783,196.665952430288,213.476175535347,4.0000000000000000,0.810282734715588,0.610387154475832,0.0388988387094577,0.0270083027748176,19.3400153457331,20.5513375399843,,,,,,,
NC-350_RILs,Z020E0172,11.7242524092489,3.75940290322342,1.49082758515687,1.53464467919941,160.278244035034,167.686339418612,2.9000000000000000,0.900327245670452,0.681078585263824,0.0313748792285813,0.0253998370694678,25.73232680339,28.2808708326928,,,,,,,
NC-350_RILs,Z020E0173,12.5500879634641,4.22833200127073,1.31621114465545,1.40559044159772,162.375393722592,186.218671957828,4.0000000000000000,0.872359680333141,0.530030294636566,0.0322191480326175,0.028179685592384,23.3507543404036,27.2090102143009,,,,,,,
NC-350_RILs,Z020E0174,13.6525797323656,3.45080106517161,1.46127800539969,1.54673538943631,197.141222632289,219.477563884189,4.0000000000000000,0.863036460798586,0.712352801351277,0.046096852935398,0.0225288018910604,16.6992925646109,18.8323311468937,,,,,,,
NC-350_RILs,Z020E0175,12.7878051307413,3.6125068800247,1.38378446213485,1.45820923622902,172.311158675012,194.262973862927,4.0000000000000000,0.946784466630418,0.79048971449544,0.0465147024395695,0.0267124255510074,24.4204808367129,27.0970188703142,,,,,,,
NC-350_RILs,Z020E0176,13.744525976244,3.14747991685433,1.42765074755312,1.52347691477284,141.27566240515,159.650010645401,3.0000000000000000,0.701461561879418,0.414448327394736,0.0443636459938037,0.022576527297193,20.4051217481815,25.2462341312077,,,,,,,
NC-350_RILs,Z020E0179,15.3189888239701,3.66927084229519,1.38099772809087,1.50597302082333,118.744619645502,141.09366766429,3.0000000000000000,0.626471983162977,0.571148854891233,0.0473232636597838,0.0253807736961145,13.8509050520141,16.4361738377556,,,,,,,
NC-350_RILs,Z020E0180,16.1524267070735,3.64284617371052,1.42623651474174,1.54989407584111,137.057659409221,163.201219726354,3.9500000000000000,0.710442283106023,0.517701657284029,0.0414831237002646,0.0233600539516061,14.8515365752015,17.7426130417633,,,,,,,
NC-350_RILs,Z020E0181,13.2655534137166,3.613001755754,1.38320768811057,1.51533839966632,192.683620454169,224.796340485699,3.9500000000000000,0.694995061982766,0.589800470714822,0.0354794756159084,0.0201819729384688,23.6630386680344,28.0741514404183,,,,,,,
NC-350_RILs,Z020E0182,14.7551856778303,3.25653289188546,1.35891376054718,1.50099911813712,143.354195904075,168.885574912599,4.0000000000000000,0.585834005850379,0.478467645594431,0.033667466683792,0.0229780388488301,18.0690035823914,21.8386355510772,,,,,,,
NC-350_RILs,Z020E0183,13.4355709070765,2.83605490116085,1.36877893712505,1.50734992581656,162.48680874835,191.220606596743,4.0000000000000000,0.908754755421644,0.556232609400319,0.0464910808143192,0.0285765001569656,18.811987484053,21.1554809262863,,,,,,,
NC-350_RILs,Z020E0188,13.9515744583304,3.29957967264618,1.37248111642367,1.50345769012606,183.433067026334,215.461394930605,4.0000000000000000,1.13474130029246,0.791807365273591,0.0483522461926259,0.0236360274601252,25.0487021056359,28.1448074735374,,,,,,,
NC-350_RILs,Z020E0189,13.3304689487569,2.80983077184717,1.34791947987308,1.50025277524762,149.11233333916,176.810369024947,4.0000000000000000,1.20924596614173,0.639676629440065,0.0400306726719445,0.0232913172086327,18.1874821485025,20.9076775326227,,,,,,,
NC-350_RILs,Z020E0190,15.0296191956504,3.87985724340725,1.327233045512,1.48163860751926,157.56281002919,189.679338117297,3.9500000000000000,0.757133893784769,0.573295429655,0.0449265997188787,0.0267368271612459,23.8470415391639,29.2658964772118,,,,,,,
